,time,m_dot,delta_t,m_air,m_air_leakage,pwr,energy_in,energy_out,work_per_kg,total_work_per_kg,water_per_kg,fuel_per_kg,m_water,m_fuel,p_store,T_store,m_store,p0,p1,p2,p3,T0,T1,T2,T3,dp_pipe_f,dp_pipe_g,dp_well,error_msg,dT_pipe_ocean,dT_pipe_sub,dT_pipe
79,8.143276452565155,574.3625466,0.1030794361084196,213137.88273116594,7459.825895590809,245080.82589846448,25262.793334599475,0.0,-417.7867948840339,-426.7005697868819,0.0,0.0,0.0,0.0,16.415246304718508,316.02152033,111518609.0204959,0.101325,15.34023759689674,16.556055039413913,16.38497103503853,290.0,290.0,290.0,316.02152033,1.3172312312701862,-2.5330486737873574,0.17108400437538407,,0.0,0.0,0.0
80,8.246355888673575,574.3625466,0.1030794361084196,213137.88273116594,7459.825895590809,245157.49022501675,25270.695850150118,0.0,-417.9174837829096,-426.83404702526747,0.0,0.0,0.0,0.0,16.44552157439849,316.02152033,111724287.07733148,0.101325,15.364345103278099,16.58583523211376,16.415246304718508,290.0,290.0,290.0,316.02152033,1.3153024380911913,-2.5367925669268505,0.17058892739525078,,0.0,0.0,0.0
81,8.349435324781995,574.3625466,0.1030794361084196,213137.88273116594,7459.825895590809,245234.0615135601,25278.58877539526,0.0,-418.04801408083637,-426.96736227884134,0.0,0.0,0.0,0.0,16.475796844078467,316.02152033,111929965.13416706,0.101325,15.388461169853763,16.615618091804265,16.44552157439849,290.0,290.0,290.0,316.02152033,1.3133794087275636,-2.5405363306780653,0.17009651740577425,,0.0,0.0,0.0
82,8.452514760890415,574.3625466,0.1030794361084196,213137.88273116594,7459.825895590809,245310.53991449758,25286.47212583837,0.0,-418.1783860342048,-427.1005158094645,0.0,0.0,0.0,0.0,16.506072113758453,316.02152033,112135643.19100264,0.101325,15.412585765554406,16.64540359977883,16.475796844078467,290.0,290.0,290.0,316.02152033,1.3114621219728577,-2.544279956197285,0.16960675570036443,,0.0,0.0,0.0
83,8.555594196998834,574.3625466,0.1030794361084196,213137.88273116594,7459.825895590809,245386.92557845946,25294.345917006325,0.0,-418.30859989979274,-427.23350787939324,0.0,0.0,0.0,0.0,16.536347383438432,316.02152033,112341321.24783821,0.101325,15.436718859508236,16.67519173749123,16.506072113758453,290.0,290.0,290.0,316.02152033,1.309550556699249,-2.5480234346822437,0.1691196237327759,,0.0,0.0,0.0
84,8.658673633107254,574.3625466,0.1030794361084196,213137.88273116594,7459.825895590809,245463.21865629472,25302.21016444856,0.0,-418.4386559347509,-427.36633875126483,0.0,0.0,0.0,0.0,16.56662265311841,316.02152033,112546999.30467379,0.101325,15.46086042103937,16.704982486553888,16.536347383438432,290.0,290.0,290.0,316.02152033,1.3076446918574078,-2.5517667573719267,0.16863510311545582,,0.0,0.0,0.0
85,8.761753069215674,574.3625466,0.1030794361084196,213137.88273116594,7459.825895590809,245539.41929906307,25310.064883736224,0.0,-418.5685543965893,-427.4990086880834,0.0,0.0,0.0,0.0,16.596897922798394,316.02152033,112752677.36150937,0.101325,15.485010419666473,16.73477582873641,16.56662265311841,290.0,290.0,290.0,316.02152033,1.3057445064763828,-2.5555099155463203,0.16815317561799858,,0.0,0.0,0.0
86,8.864832505324094,574.3625466,0.1030794361084196,213137.88273116594,7459.825895590809,245615.52765802646,25317.910090461308,0.0,-418.69829554316266,-427.6315179532051,0.0,0.0,0.0,0.0,16.627173192478377,316.02152033,112958355.41834494,0.101325,15.509168825101177,16.764571745963934,16.596897922798394,290.0,290.0,290.0,316.02152033,1.3038499796634635,-2.5592529005262215,0.16767382316553991,,0.0,0.0,0.0
87,8.967911941432513,574.3625466,0.1030794361084196,213137.88273116594,7459.825895590809,245691.5438846415,25325.745800235873,0.0,-418.8278796326573,-427.763866810325,0.0,0.0,0.0,0.0,16.657448462158357,316.02152033,113164033.47518052,0.101325,15.533335607246661,16.7943702203156,16.627173192478377,290.0,290.0,290.0,316.02152033,1.3019610906040557,-2.562995703672994,0.16719702783722212,,0.0,0.0,0.0
88,9.070991377540933,574.3625466,0.1030794361084196,213137.88273116594,7459.825895590809,245767.46813055084,25333.572028691164,0.0,-418.9573069235772,-427.8960555234624,0.0,0.0,0.0,0.0,16.68772373183834,316.02152033,113369711.5320161,0.101325,15.55751073619619,16.824171234023012,16.657448462158357,290.0,290.0,290.0,316.02152033,1.3000778185615451,-2.5667383163883657,0.16672277186465578,,0.0,0.0,0.0
